EmployeeNumber,Age,Gender,MaritalStatus_Single,MaritalStatus_Married,OverTime,Attrition,MonthlyIncome,JobLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,SatisfactionIndex,IncomePerJobLevel,AttritionRiskScore,RiskBand
1756,33,0,True,False,0,0,5147,2,13,11,1,4,2,2,3,3.0,2573.5,0.024256158886307243,Low
1757,49,0,True,False,0,0,4507,2,8,5,0,4,4,4,3,3.75,2253.5,0.020022819623060708,Low
1758,33,0,True,False,1,1,8564,3,11,0,0,1,1,2,4,1.75,2854.6666666666665,0.9155874022898669,High
1760,38,0,False,True,0,0,2468,1,9,6,0,3,2,2,3,2.25,2468.0,0.2392353764620667,Low
1761,31,1,False,True,0,1,8161,3,10,1,0,1,3,3,3,2.0,2720.3333333333335,0.1665726622078874,Low
1762,29,0,False,False,0,0,2109,1,1,1,0,4,1,3,3,2.75,2109.0,0.10578383095635656,Low
1763,30,1,False,True,0,0,5294,2,10,7,1,3,3,3,3,3.0,2647.0,0.010448795404072845,Low
1764,32,1,True,False,0,0,2718,1,12,7,0,2,2,3,3,2.25,2718.0,0.019837540183327795,Low
1766,38,1,False,True,1,0,5811,2,15,1,1,2,4,3,3,3.0,2905.5,0.23782092438155306,Low
1767,43,1,False,True,1,1,2437,1,6,1,0,3,3,3,3,3.25,2437.0,0.7321951652742783,High
1768,42,1,False,False,0,0,2766,1,7,5,0,2,2,2,4,2.0,2766.0,0.07691156420568898,Low
1770,55,1,False,True,0,0,19038,5,34,1,0,3,1,3,3,2.25,3807.6,0.003226948290927612,Low
1771,33,1,False,False,0,0,3055,2,11,9,1,4,2,2,3,3.0,1527.5,0.003691415040184062,Low
1772,41,1,False,False,0,0,2289,1,5,5,0,3,1,3,4,2.25,2289.0,0.062274465117512716,Low
1774,34,1,False,False,1,0,4001,2,15,15,0,4,3,3,3,3.25,2000.5,0.00443630140280957,Low
1775,53,0,False,True,1,0,12965,4,27,3,0,1,3,2,4,2.5,3241.25,0.009714143838588565,Low
1778,43,1,True,False,0,0,3539,1,10,9,1,2,4,3,3,2.75,3539.0,0.010655577528922268,Low
1779,34,0,True,False,0,0,6029,2,6,2,2,4,4,3,3,3.0,3014.5,0.33497898364135587,Medium
1780,21,1,True,False,0,1,2679,1,1,1,1,2,2,3,3,2.25,2679.0,0.7594251894680802,High
1782,38,0,False,True,0,0,3702,1,5,5,0,4,3,3,3,3.0,3702.0,0.010589554117505891,Low
1783,22,0,False,True,1,1,2398,1,1,1,0,3,1,3,3,2.5,2398.0,0.49909233959034494,Medium
1784,31,0,False,True,0,0,5468,2,13,12,5,1,4,3,3,2.25,2734.0,0.20437076496667708,Low
1786,51,0,False,True,0,0,13116,3,15,2,2,1,3,3,3,2.75,4372.0,0.0277578332194336,Low
1787,37,1,False,True,0,0,4189,2,5,5,0,2,2,3,3,2.0,2094.5,0.1620902196494574,Low
1789,46,1,False,False,1,0,19328,5,24,2,2,3,4,3,3,3.25,3865.6,0.009914035144728682,Low
1790,36,1,False,True,1,0,8321,3,15,12,5,4,1,3,3,3.0,2773.6666666666665,0.09713611844442291,Low
1792,44,1,False,False,1,1,2342,1,6,5,2,3,2,2,3,2.5,2342.0,0.11629842329577265,Low
1794,37,1,False,False,0,0,4071,2,19,10,4,3,2,2,3,2.5,2035.5,0.015790485897571344,Low
1797,35,1,True,False,1,1,5813,2,10,10,7,3,4,3,3,3.5,2906.5,0.47822330252093165,Medium
1798,33,1,False,True,0,0,3143,1,14,10,7,4,1,3,3,2.5,3143.0,0.030179511868277414,Low
1799,28,1,False,True,0,0,2044,1,5,5,0,3,4,4,3,3.5,2044.0,0.003268934785523187,Low
1800,39,1,True,False,0,0,13464,3,9,4,2,3,3,3,4,3.0,4488.0,0.014193888159598825,Low
1801,46,1,True,False,0,0,7991,2,6,2,2,2,2,3,3,2.5,3995.5,0.4728507734032217,Medium
1802,40,0,False,True,0,0,3377,1,7,4,0,3,1,2,3,2.5,3377.0,0.05229112134653876,Low
1803,42,1,False,True,0,0,5538,2,10,0,0,2,1,2,3,2.0,2769.0,0.03138700121529649,Low
1804,35,1,False,False,0,0,5762,2,15,7,1,2,4,3,3,3.0,2881.0,0.00039576781539946273,Low
1805,38,1,False,False,0,0,2592,1,13,11,3,1,2,3,3,2.5,2592.0,0.008682877050101193,Low
1807,34,1,False,True,0,1,5346,2,11,7,0,4,1,2,3,2.5,2673.0,0.2267417961534023,Low
1809,37,1,True,False,0,1,4213,2,10,10,0,4,1,1,3,2.0,2106.5,0.03943282175898813,Low
1812,39,1,False,False,0,0,4127,2,7,2,2,3,4,3,3,3.5,2063.5,0.04719590184679422,Low
1813,43,1,True,False,0,0,2438,1,7,3,1,1,3,2,3,2.25,2438.0,0.10534858234102241,Low
1814,41,1,True,False,0,0,6870,2,11,3,1,2,2,1,3,1.5,3435.0,0.11784754269122358,Low
1815,41,0,False,False,1,0,10447,3,23,22,13,3,3,4,3,3.5,3482.3333333333335,0.06542049026520412,Low
1816,30,0,True,False,0,0,9667,3,9,7,0,1,3,3,3,2.25,3222.3333333333335,0.1876940242719148,Low
1818,26,0,False,True,1,1,2148,1,6,5,1,4,2,3,3,3.0,2148.0,0.24741792618450612,Low
1821,46,0,False,True,0,1,8926,2,13,9,3,4,2,4,4,3.5,4463.0,0.004292158417053533,Low
1822,40,0,False,False,0,0,6513,2,12,5,0,3,4,3,3,3.5,3256.5,0.0015835650893622586,Low
1823,34,1,False,True,0,0,6799,2,10,10,4,2,3,3,4,2.75,3399.5,0.011686006338074968,Low
1824,58,1,False,False,0,0,16291,4,37,16,14,2,2,2,4,2.5,4072.75,0.004856863941340921,Low
1826,35,1,False,True,0,0,2705,1,6,5,0,2,3,4,3,2.75,2705.0,0.2515172621212417,Low
1827,47,0,False,False,1,0,10333,3,28,22,14,3,2,3,3,2.75,3444.3333333333335,0.13437771853830469,Low
1829,40,0,False,False,0,0,4448,2,15,7,7,2,1,3,3,2.0,2224.0,0.029679641322830765,Low
1830,54,0,False,True,0,0,6854,2,14,7,1,4,4,2,3,3.0,3427.0,0.005189703085799492,Low
1833,31,0,False,True,0,0,9637,3,9,3,2,1,1,3,3,2.25,3212.3333333333335,0.2565822032422191,Low
1834,28,0,False,True,0,0,3591,1,3,3,1,3,1,3,4,2.5,3591.0,0.011786284360420247,Low
1835,38,0,False,True,1,0,5405,2,20,4,0,2,4,2,4,2.25,2702.5,0.3407357595860977,Medium
1836,26,1,True,False,0,0,4684,2,5,5,1,3,4,3,3,2.75,2342.0,0.11358734835297489,Low
1837,58,1,False,True,1,0,15787,4,23,2,2,1,3,3,3,2.25,3946.75,0.051902367015945215,Low
1839,18,0,True,False,0,0,1514,1,0,0,0,2,3,1,3,2.25,1514.0,0.1691093722382197,Low
1842,31,1,False,True,0,1,2956,1,2,1,0,4,1,3,3,2.75,2956.0,0.16288386161528917,Low
1844,29,1,False,False,1,1,2335,1,4,2,2,1,1,3,3,2.25,2335.0,0.8829680595909924,High
1845,45,0,False,True,0,0,5154,2,10,8,5,3,3,4,4,3.0,2577.0,0.002953894029875859,Low
1847,36,0,False,True,1,0,6962,2,15,1,0,4,2,3,4,3.25,3481.0,0.029408472104870815,Low
1849,43,1,False,True,0,0,5675,2,7,7,7,1,4,3,4,2.75,2837.5,0.03491626599254197,Low
1850,27,0,True,False,1,0,2379,1,6,5,0,4,4,2,3,3.25,2379.0,0.4263898840997969,Medium
1852,29,1,False,True,0,0,3812,1,11,11,3,4,4,4,3,3.5,3812.0,0.03616371806970179,Low
1853,32,1,True,False,0,0,4648,2,4,0,0,4,4,4,3,3.75,2324.0,0.3401715332866676,Medium
1854,42,1,False,True,0,0,2936,1,10,6,3,3,3,2,4,2.5,2936.0,0.017449162657112705,Low
1856,47,0,True,False,0,0,2105,1,7,2,2,2,3,3,3,2.75,2105.0,0.39126923969039495,Medium
1857,46,1,False,False,0,0,8578,3,12,9,4,4,4,2,3,3.25,2859.3333333333335,0.002596085753104627,Low
1858,28,1,False,False,0,0,2706,1,3,3,2,3,4,3,3,3.0,2706.0,0.011994015681482905,Low
1859,29,1,False,False,0,0,6384,2,11,7,1,4,3,3,3,3.5,3192.0,0.06140043135579667,Low
1860,42,1,True,False,0,0,3968,1,8,0,0,4,3,3,3,3.5,3968.0,0.06637181546893063,Low
1862,32,1,True,False,1,1,9907,2,7,2,2,3,2,2,3,2.5,4953.5,0.908994792437544,High
1863,46,0,False,False,0,0,13225,4,25,19,2,1,1,3,3,2.25,3306.25,0.005810614849729723,Low
1864,27,0,False,True,0,0,3540,2,9,9,5,2,3,3,4,3.0,1770.0,0.11811263448919294,Low
1865,29,1,False,True,0,0,2804,1,1,1,0,4,2,3,3,3.25,2804.0,0.09779198730341301,Low
1866,43,0,False,True,0,0,19392,5,21,16,6,1,3,3,3,2.75,3878.4,0.055676434772758236,Low
1867,48,1,False,True,0,0,19665,5,29,22,12,4,2,3,3,3.25,3933.0,0.006831070175809481,Low
1868,29,1,True,False,1,1,2439,1,1,1,1,4,4,2,4,3.0,2439.0,0.839569364998495,High
1869,46,0,False,True,0,1,7314,3,14,8,0,3,2,3,4,2.75,2438.0,0.0062799317233254125,Low
1870,27,0,False,True,0,0,4774,1,8,7,7,4,1,2,3,2.75,4774.0,0.0790797658703797,Low
1871,39,1,False,False,0,0,3902,2,7,2,2,4,4,3,3,3.25,1951.0,0.013116042057375116,Low
1873,55,1,False,True,0,0,2662,1,19,5,0,2,4,4,4,3.0,2662.0,0.01642472357870837,Low
1875,28,0,False,True,0,0,2856,1,1,1,0,2,2,3,3,2.75,2856.0,0.10161350115548042,Low
1876,30,1,True,False,0,1,1081,1,1,1,0,2,4,2,3,2.75,1081.0,0.5094204916147818,Medium
1878,22,1,True,False,1,1,2472,1,1,1,0,4,2,3,4,2.5,2472.0,0.5983878847760696,Medium
1880,36,0,False,True,1,0,5673,2,10,10,1,2,3,3,3,2.25,2836.5,0.21100472323411804,Low
1881,31,1,False,False,0,0,4197,2,10,10,0,2,3,3,3,2.25,2098.5,0.15554218448341336,Low
1882,34,1,False,True,1,0,9713,3,9,5,1,3,4,3,3,3.5,3237.6666666666665,0.052211289414884114,Low
1883,29,1,True,False,0,0,2062,1,11,3,1,4,1,3,3,2.5,2062.0,0.38413569629546457,Medium
1885,37,1,False,True,1,0,4284,2,16,5,0,4,1,3,4,2.75,2142.0,0.07256192058732855,Low
1886,35,0,False,True,1,0,4788,2,4,3,0,4,2,3,3,3.25,2394.0,0.09681651473320443,Low
1888,45,0,False,True,0,0,5906,2,10,9,3,2,4,2,3,3.0,2953.0,0.011630019038615401,Low
1890,36,1,True,False,0,0,3886,2,10,10,0,2,4,2,4,3.0,1943.0,0.236693368915561,Low
1892,40,1,False,False,0,0,16823,4,22,19,11,1,1,3,3,1.5,4205.75,0.059203262188637286,Low
1893,26,0,False,True,1,0,2933,1,1,1,1,2,3,2,3,2.5,2933.0,0.40284696292103517,Medium
1898,27,0,True,False,0,0,6500,2,9,8,0,1,3,2,3,2.0,3250.0,0.04085672282399361,Low
1900,48,0,False,False,0,0,17174,4,24,22,4,4,4,3,3,3.25,4293.5,0.009871085136326542,Low
1903,44,1,False,True,0,0,5033,2,10,2,2,2,1,3,3,2.5,2516.5,0.009319559202415856,Low
1905,34,1,False,True,1,1,2307,1,5,5,3,4,1,3,4,2.5,2307.0,0.3893599353395711,Medium
1907,56,1,True,False,0,1,2587,1,5,4,1,1,4,3,3,3.0,2587.0,0.17563603925079807,Low
1908,36,1,False,True,0,0,5507,2,12,4,1,3,2,1,3,2.25,2753.5,0.2707690072260274,Low
1909,41,0,False,True,0,0,4393,2,14,5,1,3,2,3,4,2.75,2196.5,0.03953429470530462,Low
1911,42,1,False,True,0,0,13348,3,18,13,5,3,1,4,3,2.5,4449.333333333333,0.0042243207125118405,Low
1912,31,0,False,False,1,0,6583,2,8,5,1,3,4,3,3,3.5,3291.5,0.07892347148335209,Low
1915,34,0,False,True,1,0,8103,2,9,4,0,4,4,2,3,3.25,4051.5,0.22072883879620958,Low
1916,31,0,False,False,0,0,3978,1,4,2,2,1,3,2,3,2.0,3978.0,0.34426787625576927,Medium
1918,26,1,False,True,0,0,2544,1,8,7,7,3,4,3,3,2.75,2544.0,0.03692230127528676,Low
1922,45,1,True,False,0,0,5399,2,12,4,0,2,3,3,3,2.75,2699.5,0.03175500096972562,Low
1924,33,1,True,False,0,0,5487,2,10,10,0,2,3,2,3,2.25,2743.5,0.1670571086994177,Low
1927,28,1,False,True,1,0,6834,2,7,7,0,3,4,3,3,3.25,3417.0,0.20351525771837478,Low
1928,29,1,True,False,0,1,1091,1,1,1,0,3,1,3,3,2.75,1091.0,0.8523015270215029,High
1929,39,0,False,True,0,0,5736,2,10,3,1,1,3,3,3,2.5,2868.0,0.18893072381247328,Low
1931,27,1,False,True,0,0,2226,1,6,5,1,2,2,2,3,2.25,2226.0,0.07298883290926732,Low
1932,34,1,False,True,1,0,5747,2,16,15,6,3,4,3,3,3.0,2873.5,0.1457222816513637,Low
1933,28,0,True,False,1,1,9854,2,6,2,2,4,3,3,3,3.5,4927.0,0.5820351354919749,Medium
1934,47,1,False,True,0,0,5467,2,16,8,1,3,2,4,3,3.0,2733.5,0.0042509031603543595,Low
1935,56,0,False,True,0,0,5380,2,6,0,0,4,1,3,3,2.75,2690.0,0.06635164038800692,Low
1936,39,1,False,True,0,0,5151,2,10,10,7,1,1,3,4,2.25,2575.5,0.03540688649723842,Low
1937,38,0,False,False,1,0,2133,2,20,20,0,4,2,3,3,3.0,1066.5,0.019222414518377764,Low
1938,58,0,False,True,1,0,17875,4,29,1,0,4,4,2,3,3.25,4468.75,0.05688505410768104,Low
1939,32,0,True,False,1,1,2432,1,8,4,0,1,3,3,3,2.0,2432.0,0.676842175993248,High
1940,38,1,False,False,0,0,4771,1,10,5,0,2,4,4,3,3.5,4771.0,0.002343766074257823,Low
1941,49,1,False,True,0,0,19161,5,28,5,4,2,4,3,3,3.25,3832.2,0.0032873409377405702,Low
1943,42,1,False,False,1,0,5087,2,14,0,0,2,4,3,3,3.0,2543.5,0.1309225186350572,Low
1944,27,0,False,True,0,1,2863,1,1,1,0,1,2,3,3,1.75,2863.0,0.8927581088203457,High
1945,35,1,False,True,0,0,5561,2,6,5,0,2,1,1,3,2.0,2780.5,0.1577832978641773,Low
1947,28,1,True,False,0,0,2144,1,5,5,1,3,3,2,3,2.75,2144.0,0.027574491557851685,Low
1948,31,1,False,False,1,0,3065,1,4,4,2,3,1,4,3,3.0,3065.0,0.019397755052039778,Low
1949,36,1,False,True,0,0,2810,1,5,5,0,1,2,3,4,2.0,2810.0,0.030976194140991987,Low
1950,34,1,True,False,0,0,9888,3,14,14,2,1,4,2,4,2.0,3296.0,0.18879395268365637,Low
1951,34,1,False,False,0,0,8628,3,9,8,1,4,3,2,3,3.0,2876.0,0.021351999894040772,Low
1952,26,1,True,False,0,0,2867,1,8,7,7,3,1,2,3,2.5,2867.0,0.1866388603472053,Low
1954,29,1,False,True,0,0,5373,2,6,5,0,1,1,2,3,1.25,2686.5,0.06970427866776752,Low
1955,32,0,False,False,0,0,6667,2,9,5,1,3,4,3,3,3.0,3333.5,0.0022302294875049893,Low
1956,31,1,False,True,0,0,5003,2,10,10,8,4,1,3,4,2.5,2501.5,0.10366266646913593,Low
1960,28,1,False,False,0,1,2367,1,6,4,0,3,4,2,3,2.5,2367.0,0.4670023694653978,Medium
1961,38,1,True,False,0,0,2858,1,20,1,0,1,1,2,3,1.25,2858.0,0.6253473752171104,High
1962,35,0,False,True,1,0,5204,2,10,10,0,3,4,3,3,3.5,2602.0,0.028775208165013815,Low
1965,27,1,True,False,0,0,4105,2,7,7,0,4,4,3,3,3.0,2052.5,0.02692279045136407,Low
1966,32,1,True,False,0,0,9679,2,8,1,0,4,4,3,4,3.25,4839.5,0.11661162780422021,Low
1967,31,1,False,True,1,1,5617,2,10,10,0,1,4,3,3,2.75,2808.5,0.4775070737721794,Medium
1968,53,1,True,False,1,1,10448,3,15,2,2,1,1,2,3,1.5,3482.6666666666665,0.9400586732691135,High
1969,54,0,False,True,0,0,2897,2,9,4,2,1,3,2,3,2.25,1448.5,0.01969779789421269,Low
1970,33,1,False,False,0,0,5968,2,9,9,2,4,3,3,4,3.25,2984.0,0.002173150631000909,Low
1971,43,1,False,True,0,0,7510,3,10,10,0,1,3,3,3,2.25,2503.3333333333335,0.009336926075482149,Low
1972,38,1,False,True,1,0,2991,1,7,6,1,4,2,3,3,2.75,2991.0,0.07412800083333593,Low
1973,55,1,False,True,1,0,19636,5,35,10,1,3,2,3,3,2.25,3927.2,0.08689254961406911,Low
1974,31,0,False,False,1,0,1129,1,1,1,0,4,4,3,3,3.5,1129.0,0.19401959135133448,Low
1975,39,1,True,False,0,0,13341,4,21,20,11,2,1,3,3,1.75,3335.25,0.565953278426653,Medium
1976,42,1,True,False,0,0,4332,2,20,20,3,4,3,3,3,3.5,2166.0,0.009043637434510624,Low
1979,31,0,False,True,0,0,11031,3,13,11,4,3,3,4,4,3.25,3677.0,0.0003478549797386397,Low
1980,54,0,True,False,1,0,4440,2,9,5,1,3,1,3,3,2.75,2220.0,0.19855722846598806,Low
1981,24,1,True,False,0,0,4617,2,4,4,1,2,3,2,3,2.25,2308.5,0.1657066733129659,Low
1982,23,1,True,False,0,0,2647,1,5,5,1,4,4,4,3,3.75,2647.0,0.02393338695648701,Low
1985,40,0,False,True,0,0,6323,2,10,10,9,4,3,4,3,3.0,3161.5,0.18872464087859186,Low
1986,40,0,False,True,0,0,5677,2,15,11,5,2,2,3,3,2.5,2838.5,0.025036922722109774,Low
1987,25,0,False,True,0,0,2187,1,6,2,1,3,2,3,3,2.75,2187.0,0.31736401086627625,Medium
1989,30,1,False,True,0,0,3748,1,12,12,1,4,2,2,3,2.75,3748.0,0.010385262157167795,Low
1992,25,1,False,False,1,0,3977,1,7,2,0,4,3,2,3,3.0,3977.0,0.17344192592473706,Low
1993,47,1,True,False,0,0,8633,3,25,17,12,1,3,3,4,2.25,2877.6666666666665,0.038645040557644485,Low
1994,33,1,False,False,0,0,2008,1,1,1,0,2,3,2,3,2.5,2008.0,0.03876703090753179,Low
1995,38,1,False,True,0,0,4440,2,16,15,5,4,2,3,3,2.5,2220.0,0.004520084856776044,Low
1996,31,1,False,True,0,0,3067,1,3,2,1,1,3,3,3,2.5,3067.0,0.1497211595377893,Low
1997,38,1,False,True,0,0,5321,2,10,8,7,1,3,3,3,2.75,2660.5,0.1530080339385621,Low
1998,42,1,False,False,1,0,5410,2,9,4,1,4,1,2,3,2.5,2705.0,0.31075644983895895,Medium
1999,41,1,False,True,0,0,2782,1,12,5,1,4,4,3,4,3.0,2782.0,0.0072020405509022455,Low
2000,47,0,False,True,0,0,11957,3,14,13,5,3,2,1,3,1.75,3985.6666666666665,0.00021704065515150975,Low
2003,35,1,False,True,1,0,2660,1,5,2,2,4,3,3,3,3.25,2660.0,0.387525045877859,Medium
2007,22,1,True,False,0,0,3375,1,4,3,1,4,3,4,3,3.75,3375.0,0.01817340823684927,Low
2008,35,1,True,False,0,0,5098,2,10,10,0,2,3,3,3,2.5,2549.0,0.01147766963269494,Low
2009,33,0,False,True,1,0,4878,2,10,9,8,2,4,3,3,2.5,2439.0,0.09688847548903036,Low
2010,32,0,True,False,0,0,2837,1,6,6,4,3,2,3,3,2.75,2837.0,0.6497682968825079,High
2012,40,1,False,True,0,0,2406,1,8,1,0,1,4,2,3,2.5,2406.0,0.20976871143124873,Low
2013,32,1,False,True,0,0,2269,1,3,2,2,2,2,3,3,2.25,2269.0,0.37103877541730085,Medium
2014,39,1,True,False,0,0,4108,2,18,7,1,1,4,3,3,2.25,2054.0,0.22111520142196847,Low
2015,38,0,False,True,0,0,13206,3,20,18,1,2,3,3,3,2.25,4402.0,0.0025648106262668906,Low
2016,32,0,False,True,0,0,10422,3,14,14,5,3,4,3,3,3.25,3474.0,0.007907080490662195,Low
2017,37,0,False,True,1,0,13744,3,16,16,6,3,4,3,4,2.75,4581.333333333333,0.005376941659275596,Low
2018,25,0,False,False,1,0,4907,2,6,5,0,1,3,2,4,2.0,2453.5,0.1450296781247441,Low
2019,52,1,False,False,0,0,3482,1,16,9,0,1,4,2,3,2.25,3482.0,0.02355579570364817,Low
2020,44,1,True,False,1,0,2436,1,6,4,1,2,4,3,3,3.0,2436.0,0.24911212767433902,Low
2021,21,1,True,False,1,0,2380,1,2,2,1,3,1,3,3,2.75,2380.0,0.725710071777851,High
2022,39,1,True,False,0,0,19431,5,21,6,1,4,4,2,3,3.25,3886.2,0.016834480309565795,Low
2023,23,1,False,True,0,1,1790,1,1,1,1,4,1,2,3,2.0,1790.0,0.7607174947480604,High
2024,36,0,False,True,0,0,7644,3,10,9,3,1,4,3,3,2.75,2548.0,0.024009383223277895,Low
2025,36,0,False,False,0,0,5131,2,18,4,0,4,2,3,3,2.75,2565.5,0.010680047732761261,Low
2026,56,1,False,False,0,0,6306,2,13,13,1,3,3,2,4,2.25,3153.0,0.00046003648522241914,Low
2027,29,1,False,True,1,1,4787,1,4,2,2,1,4,4,3,2.75,4787.0,0.1016277596392224,Low
2031,42,1,False,True,0,0,18880,5,24,22,4,1,3,2,3,1.75,3776.0,0.10360836660990051,Low
2032,56,1,False,True,0,1,2339,1,14,10,9,4,3,1,3,3.0,2339.0,0.1403025516183767,Low
2034,41,0,False,True,0,0,13570,4,21,20,0,1,2,3,4,2.25,3392.5,0.03015858051285852,Low
2035,34,0,False,True,0,0,6712,2,8,8,1,4,3,3,4,3.5,3356.0,0.023353148118539932,Low
2036,36,1,False,False,0,0,5406,2,15,15,11,4,4,2,4,2.75,2703.0,0.028167194026429063,Low
2037,41,1,False,False,0,0,8938,2,14,5,0,3,2,3,3,2.75,4469.0,0.017653393117993375,Low
2038,32,1,True,False,0,0,2439,1,4,4,1,4,1,3,3,3.0,2439.0,0.06435887282480414,Low
2040,35,0,True,False,1,0,8837,3,9,9,1,3,4,3,3,3.25,2945.6666666666665,0.3013349357713991,Medium
2041,38,0,False,True,0,0,5343,2,10,10,1,1,4,3,3,2.75,2671.5,0.02583220371917414,Low
2044,50,1,False,False,0,1,6728,2,12,6,0,2,3,3,3,3.0,3364.0,0.038983138939984945,Low
2045,36,0,False,True,0,0,6652,2,8,6,0,2,4,2,3,2.25,3326.0,0.20196946478869,Low
2046,45,0,True,False,0,0,4850,2,8,5,0,4,3,3,3,3.25,2425.0,0.16482780742871125,Low
2048,40,1,True,False,0,0,2809,1,8,2,2,3,3,3,3,3.25,2809.0,0.04454695602805839,Low
2049,35,1,False,True,1,0,5689,2,10,10,0,3,3,4,3,3.5,2844.5,0.04435801071284707,Low
2051,40,0,False,True,0,0,2001,1,20,5,0,3,3,3,3,2.75,2001.0,0.0020112150190760613,Low
2052,35,0,False,True,0,0,2977,1,4,4,1,3,4,3,3,3.5,2977.0,0.013083243060753334,Low
2053,29,1,False,True,1,0,4025,2,10,4,0,4,2,3,3,2.5,2012.5,0.43142622599410363,Medium
2054,29,0,True,False,0,0,3785,1,5,5,0,4,1,1,3,2.0,3785.0,0.2410030364177325,Low
2055,50,1,False,False,1,1,10854,3,20,3,2,4,1,3,3,2.5,3618.0,0.6414375604232797,High
2056,39,0,False,True,0,0,12031,4,21,20,9,2,4,2,3,2.25,3007.75,0.2751443662141999,Low
2057,31,1,True,False,0,0,9936,2,10,9,1,2,1,3,3,2.0,4968.0,0.021117304617897997,Low
2060,26,0,True,False,0,0,2966,1,5,4,0,4,3,3,3,3.5,2966.0,0.062391254322735186,Low
2061,36,1,False,True,0,0,2571,2,17,5,0,3,4,3,3,3.25,1285.5,0.05683378579004009,Low
2062,39,1,False,True,0,0,9991,3,9,7,1,4,1,3,3,2.25,3330.3333333333335,0.02053885876346863,Low
2064,27,1,False,True,1,0,6142,2,6,6,0,2,2,3,4,2.25,3071.0,0.16646057790790386,Low
2065,49,1,False,True,0,0,5390,2,17,9,0,4,2,2,3,3.0,2695.0,0.01940642808474475,Low
2068,34,1,False,True,0,0,4404,2,6,4,1,2,3,4,3,2.5,2202.0,0.09104283716792558,Low
